utc_time,perth_time,lot,zone,utilization
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PI1,,17.6
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PE2,,60.14
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PF1,,6.92
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PM3,,8.23
2026-09-02T13:36:47Z,2026-09-02 21:36:47,STAFF ONLY - PL2,,0
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PA4,,0
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PM2,,0
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PI2,,5.45
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PH2,,36
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PA1,,27.41
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PA2,,1.83
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PA3,,0.62
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PB1,,22.64
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PH3,,0
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PH4,,0.65
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PL2,,3.23
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PD1,,2.96
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PC4,,4.17
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PL1,,16.29
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PA5,,9.38
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PE1,,20.21
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PB3,,40
2026-09-02T13:36:47Z,2026-09-02 21:36:47,PD4,,75
2026-09-02T17:21:45Z,2026-09-03 01:21:45,STAFF ONLY - PJ1,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PC2,,1.43
2026-09-02T17:21:45Z,2026-09-03 01:21:45,STAFF ONLY - PC3,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,TCP1,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PJ1,,25.36
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PI3,,0.35
2026-09-02T17:21:45Z,2026-09-03 01:21:45,TCP2,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PF1,,0.63
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PC3,,1.69
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PI1,,3.35
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PJ2,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PH1,,1.44
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PE2,,54.35
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PA4,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PI2,,5.45
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PM2,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PM3,,7.59
2026-09-02T17:21:45Z,2026-09-03 01:21:45,STAFF ONLY - PL2,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PA3,,0.62
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PA1,,27.41
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PA2,,1.83
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PH2,,34
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PB1,,15.19
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PH3,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PH4,,1.29
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PL2,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PC4,,0
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PL1,,13.1
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PD1,,0.99
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PA5,,9.38
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PE1,,9.41
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PB3,,40
2026-09-02T17:21:45Z,2026-09-03 01:21:45,PD4,,22.22
2026-09-02T20:02:07Z,2026-09-03 04:02:07,TCP1,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,TCP2,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,STAFF ONLY - PJ1,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PC2,,1.43
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PJ1,,25.36
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PI3,,0.35
2026-09-02T20:02:07Z,2026-09-03 04:02:07,STAFF ONLY - PC3,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PJ2,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PF1,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PI1,,2.79
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PE2,,54.35
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PC3,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PH1,,0.96
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PI2,,5.45
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PM2,,10.53
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PM3,,7.59
2026-09-02T20:02:07Z,2026-09-03 04:02:07,STAFF ONLY - PL2,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PA4,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PA3,,0.62
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PH2,,34
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PB1,,14.33
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PA2,,1.83
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PA1,,27.41
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PH3,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PH4,,1.29
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PL2,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PD1,,1.32
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PL1,,13.1
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PA5,,9.38
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PC4,,0
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PB3,,37.65
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PD4,,5.56
2026-09-02T20:02:07Z,2026-09-03 04:02:07,PE1,,9.06
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PI3,,1.06
2026-09-02T22:36:52Z,2026-09-03 06:36:52,STAFF ONLY - PJ1,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,STAFF ONLY - PC3,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,TCP1,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PC2,,1.43
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PJ1,,25.72
2026-09-02T22:36:52Z,2026-09-03 06:36:52,TCP2,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PH1,,55.5
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PI1,,7.82
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PC3,,16.95
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PF1,,6.92
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PJ2,,5.03
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PE2,,36.96
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PI2,,5.45
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PA4,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PM2,,10.53
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PM3,,12.66
2026-09-02T22:36:52Z,2026-09-03 06:36:52,STAFF ONLY - PL2,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PA2,,1.83
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PA1,,27.41
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PB1,,23.78
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PH3,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PH2,,64
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PA3,,0.62
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PH4,,7.74
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PL1,,14.7
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PL2,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PC4,,0
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PD1,,1.97
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PA5,,9.38
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PD4,,5.56
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PE1,,10.1
2026-09-02T22:36:52Z,2026-09-03 06:36:52,PB3,,34.12
2026-09-03T00:40:21Z,2026-09-03 08:40:21,TCP1,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,TCP2,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,STAFF ONLY - PC3,,19.15
2026-09-03T00:40:21Z,2026-09-03 08:40:21,STAFF ONLY - PJ1,,29.47
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PC2,,1.43
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PJ1,,39.86
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PI3,,33.69
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PC3,,100
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PF1,,100
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PJ2,,99.37
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PH1,,85.17
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PE2,,40.58
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PI1,,92.18
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PA4,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PI2,,5.45
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PM2,,10.53
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PM3,,75.32
2026-09-03T00:40:21Z,2026-09-03 08:40:21,STAFF ONLY - PL2,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PA1,,27.41
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PH2,,100
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PA2,,1.83
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PH3,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PA3,,0.62
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PB1,,92.26
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PH4,,100
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PC4,,0
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PL1,,50.8
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PA5,,9.38
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PL2,,16.13
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PD1,,84.21
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PE1,,81.18
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PD4,,16.67
2026-09-03T00:40:21Z,2026-09-03 08:40:21,PB3,,42.35
2026-09-03T05:13:01Z,2026-09-03 13:13:01,TCP1,,0
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PC2,,1.43
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PJ1,,95.65
2026-09-03T05:13:01Z,2026-09-03 13:13:01,STAFF ONLY - PJ1,,95.79
2026-09-03T05:13:01Z,2026-09-03 13:13:01,TCP2,,0
2026-09-03T05:13:01Z,2026-09-03 13:13:01,STAFF ONLY - PC3,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PI3,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PH1,,84.29
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PJ2,,99.37
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PI1,,92.46
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PE2,,86.23
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PC3,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PF1,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PI2,,5.45
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PM2,,73.68
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PA4,,0
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PM3,,97.47
2026-09-03T05:13:01Z,2026-09-03 13:13:01,STAFF ONLY - PL2,,0
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PA1,,27.41
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PA3,,0.62
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PA2,,1.83
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PH2,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PB1,,86.82
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PH3,,97.78
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PH4,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PL2,,93.55
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PC4,,100
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PD1,,93.09
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PL1,,91.05
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PA5,,9.38
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PE1,,79.79
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PD4,,91.67
2026-09-03T05:13:01Z,2026-09-03 13:13:01,PB3,,61.18
2026-09-03T09:56:02Z,2026-09-03 17:56:02,STAFF ONLY - PC3,,8.51
2026-09-03T09:56:02Z,2026-09-03 17:56:02,STAFF ONLY - PJ1,,11.58
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PI3,,18.79
2026-09-03T09:56:02Z,2026-09-03 17:56:02,TCP1,,0
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PC2,,1.43
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PJ1,,39.86
2026-09-03T09:56:02Z,2026-09-03 17:56:02,TCP2,,0
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PC3,,32.14
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PF1,,72.63
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PI1,,46.93
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PJ2,,53.46
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PH1,,22.38
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PE2,,56.52
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PA4,,0
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PM3,,19.62
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PM2,,31.58
2026-09-03T09:56:02Z,2026-09-03 17:56:02,STAFF ONLY - PL2,,0
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PI2,,5.45
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PA1,,27.41
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PH3,,22.22
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PA2,,1.83
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PH2,,38
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PB1,,55.87
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PA3,,0.62
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PH4,,100
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PC4,,22.92
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PL2,,35.48
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PL1,,35.46
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PD1,,25.33
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PA5,,9.38
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PD4,,66.67
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PB3,,54.12
2026-09-03T09:56:02Z,2026-09-03 17:56:02,PE1,,49.48
2026-09-03T14:21:10Z,2026-09-03 22:21:10,TCP1,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,TCP2,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,STAFF ONLY - PJ1,,2.11
2026-09-03T14:21:10Z,2026-09-03 22:21:10,STAFF ONLY - PC3,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PC2,,1.43
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PI3,,2.48
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PJ1,,25.36
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PF1,,16.2
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PH1,,3.33
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PI1,,8.94
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PJ2,,1.26
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PC3,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PE2,,47.83
2026-09-03T14:21:10Z,2026-09-03 22:21:10,STAFF ONLY - PL2,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PM2,,5.26
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PA4,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PI2,,5.45
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PM3,,7.59
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PH2,,34
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PA3,,0.62
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PB1,,17.19
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PA2,,1.83
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PA1,,27.41
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PH3,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PH4,,100
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PC4,,0
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PA5,,9.38
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PL2,,3.23
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PL1,,14.06
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PD1,,4.28
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PE1,,16.38
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PB3,,38.82
2026-09-03T14:21:10Z,2026-09-03 22:21:10,PD4,,47.22
2026-09-03T17:58:12Z,2026-09-04 01:58:12,STAFF ONLY - PJ1,,1.05
2026-09-03T17:58:12Z,2026-09-04 01:58:12,STAFF ONLY - PC3,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PC2,,1.43
2026-09-03T17:58:12Z,2026-09-04 01:58:12,TCP1,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PJ1,,25
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PI3,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,TCP2,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PC3,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PH1,,1.43
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PE2,,44.93
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PJ2,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PF1,,12.29
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PI1,,2.79
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PA4,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PI2,,5.45
2026-09-03T17:58:12Z,2026-09-04 01:58:12,STAFF ONLY - PL2,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PM2,,5.26
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PM3,,7.59
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PA1,,27.41
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PA3,,0.62
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PH2,,34
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PA2,,1.83
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PB1,,13.75
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PH3,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PH4,,100
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PC4,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PL1,,13.1
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PA5,,9.38
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PL2,,0
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PD1,,1.32
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PE1,,10.45
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PD4,,22.22
2026-09-03T17:58:12Z,2026-09-04 01:58:12,PB3,,41.18
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PJ1,,25
2026-09-03T20:55:19Z,2026-09-04 04:55:19,STAFF ONLY - PJ1,,1.05
2026-09-03T20:55:19Z,2026-09-04 04:55:19,STAFF ONLY - PC3,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,TCP1,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PC2,,1.43
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PI3,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,TCP2,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PH1,,1.43
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PJ2,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PI1,,2.23
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PC3,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PF1,,12.29
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PE2,,44.2
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PA4,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PI2,,5.45
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PM2,,10.53
2026-09-03T20:55:19Z,2026-09-04 04:55:19,STAFF ONLY - PL2,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PM3,,7.59
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PA1,,27.41
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PA2,,1.83
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PA3,,0.62
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PH2,,34
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PB1,,14.04
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PH3,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PH4,,100
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PL2,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PA5,,9.38
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PD1,,0.99
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PC4,,0
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PL1,,13.1
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PD4,,11.11
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PE1,,10.45
2026-09-03T20:55:19Z,2026-09-04 04:55:19,PB3,,40
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PI3,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,STAFF ONLY - PJ1,,1.05
2026-09-03T23:08:59Z,2026-09-04 07:08:59,STAFF ONLY - PC3,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,TCP1,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PC2,,1.43
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PJ1,,25.72
2026-09-03T23:08:59Z,2026-09-04 07:08:59,TCP2,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PI1,,13.69
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PC3,,19.64
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PF1,,26.26
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PH1,,52.38
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PJ2,,6.92
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PE2,,15.22
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PI2,,5.45
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PM2,,5.26
2026-09-03T23:08:59Z,2026-09-04 07:08:59,STAFF ONLY - PL2,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PA4,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PM3,,20.25
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PB1,,24.64
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PA2,,1.83
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PA1,,27.41
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PA3,,0.62
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PH2,,80
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PH3,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PH4,,100
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PL1,,13.74
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PD1,,1.97
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PC4,,0
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PL2,,3.23
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PA5,,9.38
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PB3,,38.82
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PE1,,13.24
2026-09-03T23:08:59Z,2026-09-04 07:08:59,PD4,,8.33
2026-09-04T00:59:04Z,2026-09-04 08:59:04,STAFF ONLY - PJ1,,32.63
2026-09-04T00:59:04Z,2026-09-04 08:59:04,STAFF ONLY - PC3,,25.53
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PC2,,1.43
2026-09-04T00:59:04Z,2026-09-04 08:59:04,TCP1,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PJ1,,38.77
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PI3,,24.11
2026-09-04T00:59:04Z,2026-09-04 08:59:04,TCP2,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PC3,,100
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PF1,,100
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PJ2,,99.37
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PH1,,100
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PI1,,87.99
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PE2,,23.91
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PM3,,81.01
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PA4,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PI2,,5.45
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PM2,,5.26
2026-09-04T00:59:04Z,2026-09-04 08:59:04,STAFF ONLY - PL2,,0
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PH2,,100
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PA1,,27.41
2026-09-04T00:59:04Z,2026-09-04 08:59:04,PA3,,0.62
